"Pathway_ID","Pathway","Gene_ID"
"GO:0034650","cortisol metabolic process","653"
"GO:0034650","cortisol metabolic process","3291"
"GO:1904427","positive regulation of calcium ion transmembrane transport","857"
"GO:1904427","positive regulation of calcium ion transmembrane transport","3627"
"GO:1904427","positive regulation of calcium ion transmembrane transport","4283"
"GO:1904427","positive regulation of calcium ion transmembrane transport","5027"
"GO:1904427","positive regulation of calcium ion transmembrane transport","7220"
"GO:1904427","positive regulation of calcium ion transmembrane transport","6376"
"GO:1904427","positive regulation of calcium ion transmembrane transport","187"
"GO:1904427","positive regulation of calcium ion transmembrane transport","5025"
"GO:1904427","positive regulation of calcium ion transmembrane transport","444"
"GO:0001909","leukocyte mediated cytotoxicity","2214"
"GO:0001909","leukocyte mediated cytotoxicity","3133"
"GO:0001909","leukocyte mediated cytotoxicity","3134"
"GO:0001909","leukocyte mediated cytotoxicity","6688"
"GO:0001909","leukocyte mediated cytotoxicity","5551"
"GO:0001909","leukocyte mediated cytotoxicity","5788"
"GO:0001909","leukocyte mediated cytotoxicity","912"
"GO:0001909","leukocyte mediated cytotoxicity","3071"
"GO:0001909","leukocyte mediated cytotoxicity","3140"
"GO:0001909","leukocyte mediated cytotoxicity","5272"
"GO:0001909","leukocyte mediated cytotoxicity","7305"
"GO:0001909","leukocyte mediated cytotoxicity","56253"
"GO:0001909","leukocyte mediated cytotoxicity","3635"
"GO:0001909","leukocyte mediated cytotoxicity","914"
"GO:0001909","leukocyte mediated cytotoxicity","203068"
"GO:0001909","leukocyte mediated cytotoxicity","409"
"GO:0001909","leukocyte mediated cytotoxicity","2212"
"GO:0001909","leukocyte mediated cytotoxicity","57823"
"GO:0001909","leukocyte mediated cytotoxicity","51571"
"GO:0001909","leukocyte mediated cytotoxicity","2209"
"GO:0001909","leukocyte mediated cytotoxicity","7409"
"GO:0001909","leukocyte mediated cytotoxicity","2013"
"GO:0001909","leukocyte mediated cytotoxicity","11151"
"GO:0001909","leukocyte mediated cytotoxicity","2213"
"GO:0001909","leukocyte mediated cytotoxicity","5817"
"GO:0001909","leukocyte mediated cytotoxicity","114836"
"GO:0001909","leukocyte mediated cytotoxicity","10870"
"GO:0001909","leukocyte mediated cytotoxicity","1524"
"GO:0001909","leukocyte mediated cytotoxicity","7040"
"GO:1905523","positive regulation of macrophage migration","6352"
"GO:1905523","positive regulation of macrophage migration","54209"
"GO:1905523","positive regulation of macrophage migration","728"
"GO:1905523","positive regulation of macrophage migration","5919"
"GO:1905523","positive regulation of macrophage migration","719"
"GO:1905523","positive regulation of macrophage migration","6376"
"GO:1905523","positive regulation of macrophage migration","5025"
"GO:1905523","positive regulation of macrophage migration","1435"
"GO:1905523","positive regulation of macrophage migration","4192"
"GO:1905523","positive regulation of macrophage migration","1240"
"GO:1905523","positive regulation of macrophage migration","1436"
"GO:1905523","positive regulation of macrophage migration","4323"
"GO:0075509","endocytosis involved in viral entry into host cell","858"
"GO:0075509","endocytosis involved in viral entry into host cell","857"
"GO:0075509","endocytosis involved in viral entry into host cell","90861"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","2634"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","121260"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","4481"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1956"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","330"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","23151"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","948"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","54209"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","5027"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","7128"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","115362"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","7099"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1452"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","26191"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","338382"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","8473"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","4067"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","3428"
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","11277"
"GO:0002323","natural killer cell activation involved in immune response","2214"
"GO:0002323","natural killer cell activation involved in immune response","3134"
"GO:0043320","natural killer cell degranulation","2214"
"GO:0043320","natural killer cell degranulation","3134"
"GO:0032011","ARF protein signal transduction","9815"
"GO:0032011","ARF protein signal transduction","9448"
"GO:0032011","ARF protein signal transduction","10982"
"GO:0032011","ARF protein signal transduction","27128"
"GO:0032011","ARF protein signal transduction","57221"
"GO:0032011","ARF protein signal transduction","28964"
"GO:0032012","regulation of ARF protein signal transduction","9815"
"GO:0032012","regulation of ARF protein signal transduction","9448"
"GO:0032012","regulation of ARF protein signal transduction","10982"
"GO:0032012","regulation of ARF protein signal transduction","27128"
"GO:0032012","regulation of ARF protein signal transduction","57221"
"GO:0032012","regulation of ARF protein signal transduction","28964"
"GO:0072488","ammonium transmembrane transport","51458"
"GO:0072488","ammonium transmembrane transport","57127"
"GO:0072488","ammonium transmembrane transport","358"
"GO:2000318","positive regulation of T-helper 17 type immune response","64581"
"GO:2000318","positive regulation of T-helper 17 type immune response","10865"
"GO:2000318","positive regulation of T-helper 17 type immune response","64170"
"GO:1904064","positive regulation of cation transmembrane transport","857"
"GO:1904064","positive regulation of cation transmembrane transport","1520"
"GO:1904064","positive regulation of cation transmembrane transport","3627"
"GO:1904064","positive regulation of cation transmembrane transport","27347"
"GO:1904064","positive regulation of cation transmembrane transport","4283"
"GO:1904064","positive regulation of cation transmembrane transport","6324"
"GO:1904064","positive regulation of cation transmembrane transport","5027"
"GO:1904064","positive regulation of cation transmembrane transport","3759"
"GO:1904064","positive regulation of cation transmembrane transport","6786"
"GO:1904064","positive regulation of cation transmembrane transport","2273"
"GO:1904064","positive regulation of cation transmembrane transport","1906"
"GO:1904064","positive regulation of cation transmembrane transport","1909"
"GO:1904064","positive regulation of cation transmembrane transport","196527"
"GO:1904064","positive regulation of cation transmembrane transport","7220"
"GO:1904064","positive regulation of cation transmembrane transport","6376"
"GO:1904064","positive regulation of cation transmembrane transport","187"
"GO:1904064","positive regulation of cation transmembrane transport","5025"
"GO:1904064","positive regulation of cation transmembrane transport","444"
"GO:0002833","positive regulation of response to biotic stimulus","2634"
"GO:0002833","positive regulation of response to biotic stimulus","121260"
"GO:0002833","positive regulation of response to biotic stimulus","4481"
"GO:0002833","positive regulation of response to biotic stimulus","11314"
"GO:0002833","positive regulation of response to biotic stimulus","1520"
"GO:0002833","positive regulation of response to biotic stimulus","3133"
"GO:0002833","positive regulation of response to biotic stimulus","84166"
"GO:0002833","positive regulation of response to biotic stimulus","3134"
"GO:0002833","positive regulation of response to biotic stimulus","7098"
"GO:0002833","positive regulation of response to biotic stimulus","6688"
"GO:0002833","positive regulation of response to biotic stimulus","1956"
"GO:0002833","positive regulation of response to biotic stimulus","4938"
"GO:0002833","positive regulation of response to biotic stimulus","6352"
"GO:0002833","positive regulation of response to biotic stimulus","330"
"GO:0002833","positive regulation of response to biotic stimulus","834"
"GO:0002833","positive regulation of response to biotic stimulus","64581"
"GO:0002833","positive regulation of response to biotic stimulus","4332"
"GO:0002833","positive regulation of response to biotic stimulus","84034"
"GO:0002833","positive regulation of response to biotic stimulus","23151"
"GO:0002833","positive regulation of response to biotic stimulus","9111"
"GO:0002833","positive regulation of response to biotic stimulus","912"
"GO:0002833","positive regulation of response to biotic stimulus","948"
"GO:0002833","positive regulation of response to biotic stimulus","54209"
"GO:0002833","positive regulation of response to biotic stimulus","5027"
"GO:0002833","positive regulation of response to biotic stimulus","3140"
"GO:0002833","positive regulation of response to biotic stimulus","7128"
"GO:0002833","positive regulation of response to biotic stimulus","115362"
"GO:0002833","positive regulation of response to biotic stimulus","7099"
"GO:0002833","positive regulation of response to biotic stimulus","7305"
"GO:0002833","positive regulation of response to biotic stimulus","51428"
"GO:0002833","positive regulation of response to biotic stimulus","1452"
"GO:0002833","positive regulation of response to biotic stimulus","26191"
"GO:0002833","positive regulation of response to biotic stimulus","4940"
"GO:0002833","positive regulation of response to biotic stimulus","83666"
"GO:0002833","positive regulation of response to biotic stimulus","56253"
"GO:0002833","positive regulation of response to biotic stimulus","338382"
"GO:0002833","positive regulation of response to biotic stimulus","10392"
"GO:0002833","positive regulation of response to biotic stimulus","409"
"GO:0002833","positive regulation of response to biotic stimulus","7097"
"GO:0002833","positive regulation of response to biotic stimulus","51135"
"GO:0002833","positive regulation of response to biotic stimulus","144811"
"GO:0002833","positive regulation of response to biotic stimulus","8473"
"GO:0002833","positive regulation of response to biotic stimulus","4067"
"GO:0002833","positive regulation of response to biotic stimulus","51284"
"GO:0002833","positive regulation of response to biotic stimulus","23180"
"GO:0002833","positive regulation of response to biotic stimulus","23643"
"GO:0002833","positive regulation of response to biotic stimulus","9572"
"GO:0002833","positive regulation of response to biotic stimulus","2664"
"GO:0002833","positive regulation of response to biotic stimulus","80342"
"GO:0002833","positive regulation of response to biotic stimulus","3055"
"GO:0002833","positive regulation of response to biotic stimulus","5648"
"GO:0002833","positive regulation of response to biotic stimulus","3428"
"GO:0002833","positive regulation of response to biotic stimulus","29126"
"GO:0002833","positive regulation of response to biotic stimulus","11277"
"GO:0002833","positive regulation of response to biotic stimulus","9450"
"GO:0002833","positive regulation of response to biotic stimulus","2896"
"GO:0002833","positive regulation of response to biotic stimulus","1687"
"GO:0002833","positive regulation of response to biotic stimulus","5062"
"GO:0002833","positive regulation of response to biotic stimulus","90268"
"GO:0002833","positive regulation of response to biotic stimulus","10318"
"GO:0002833","positive regulation of response to biotic stimulus","81926"
"GO:0002833","positive regulation of response to biotic stimulus","5817"
"GO:0002833","positive regulation of response to biotic stimulus","114548"
"GO:0002833","positive regulation of response to biotic stimulus","114836"
"GO:0002833","positive regulation of response to biotic stimulus","6280"
"GO:0002833","positive regulation of response to biotic stimulus","80196"
"GO:0002833","positive regulation of response to biotic stimulus","3665"
"GO:0002833","positive regulation of response to biotic stimulus","3659"
"GO:0002833","positive regulation of response to biotic stimulus","149628"
"GO:0002833","positive regulation of response to biotic stimulus","3654"
"GO:0002833","positive regulation of response to biotic stimulus","7186"
"GO:0002833","positive regulation of response to biotic stimulus","7532"
"GO:0002833","positive regulation of response to biotic stimulus","353376"
"GO:0002833","positive regulation of response to biotic stimulus","81622"
"GO:0002833","positive regulation of response to biotic stimulus","4615"
"GO:0002833","positive regulation of response to biotic stimulus","64135"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","140885"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","6688"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","5724"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","948"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","923"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","7128"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","7099"
