"Gene_ID","Rank_Score"
"5141",2.09774082783227
"7416",2.09701611389156
"6749",2.09511859170014
"283464",2.09451203255823
"3516",2.09369857514564
"89848",2.08906373501673
"54492",2.08747078493933
"7837",2.08223550819093
"55957",2.08202798353779
"7431",2.08122540986316
"10657",2.08097559859816
"6602",2.08040983688903
"2054",2.07605104585283
"102724344",2.07362058425356
"29904",2.07258995683199
"800",2.07106973428921
"9334",2.0707769936748
"64744",2.06730481871752
"9828",2.06615901205333
"8744",2.06549245584566
"81839",2.06530759802078
"200162",2.06385414363898
"7454",2.06373767521745
"3956",2.06139840655029
"154810",2.05901170043913
"84959",2.05807352416218
"2956",2.05800974723997
"83463",2.05781399757109
"26152",2.05731979417652
"25960",2.05687980744395
"10534",2.05523418287581
"4038",2.053089498583
"51141",2.05272423773058
"928",2.05230291921253
"114757",2.05162578434146
"83786",2.051300740973
"203427",2.05023315056112
"5033",2.04910566290056
"6786",2.04885433035911
"728",2.04841132038552
"283234",2.04651962657521
"11277",2.0461914425029
"113189",2.04605581695535
"23184",2.04348330921266
"2119",2.03969063718637
"55596",2.03853538459463
"221120",2.03850909570792
"57007",2.03833269001472
"2908",2.03716123206731
"6405",2.03596181745929
"102",2.03359632572036
"4487",2.03297950165868
"5919",2.03228006250446
"11253",2.03162438013731
"3909",2.03126219834386
"2209",2.02754689301644
"64319",2.02467753893817
"54960",2.01968483022944
"346389",2.01829203058038
"9450",2.01695419847064
"2896",2.01553535849491
"25913",2.01496030141865
"4247",2.01465835790967
"5330",2.012454248129
"90488",2.0119907095298
"80324",2.0113248187777
"79939",2.01038399775489
"8844",2.01011664681386
"51246",2.01002679196966
"1687",2.00533334157971
"91319",2.0047718133947
"221416",2.00455669803847
"9744",2.0045565524495
"81855",2.00439279112522
"5256",2.00131378266075
"54453",2.00111226616577
"91283",2.00104452752275
"3606",2.00082955498794
"9770",1.99983773909818
"200081",1.9989920767538
"64170",1.99741872920604
"4199",1.99519372893182
"963",1.99133655293351
"8643",1.99037168144738
"63895",1.98989952423077
"126308",1.98972955451296
"29927",1.98797032327169
"3782",1.9874857801274
"7143",1.98689230477424
"308",1.98646016699351
"285672",1.98528856975187
"22933",1.9847079119376
"23129",1.98419760622295
"79075",1.98059167801609
"9488",1.97953558653408
"55114",1.97945164259795
"3646",1.9791557056046
"9231",1.97847868836585
"84326",1.97798478653391
"51491",1.97641073020001
"22818",1.97365848095267
"51371",1.97150253009895
"196441",1.97124049272578
"654434",1.97120893605606
"7127",1.97114845024965
"3614",1.96763483286551
"4666",1.96743464237901
"283104",1.96630567440406
"57102",1.96275145629165
"55716",1.96055635773205
"64427",1.95869109008316
"259232",1.95710091633629
"6782",1.95551852673777
"5310",1.95491813553844
"2590",1.95455519204095
"4068",1.95371317927432
"4150",1.95359910863717
"84911",1.95267344980112
"440823",1.95224995029252
"23236",1.94980160452299
"105372522",1.94980160452299
"64091",1.947199462743
"10484",1.94420582656033
"83695",1.94193947576555
"7409",1.94106640160445
