Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
55893,479.414607077236,1.98966043844575,0.35849355726086,5.55005912420893,2.85573002519157e-08,9.67704663351335e-07
5465,202.131296865901,-0.95904252058463,0.224746479359538,-4.2672193278294,1.9792454821303e-05,0.000293195837232713
642987,23.8032414465958,-0.196628824038442,0.333752675070602,-0.589145312458835,0.555763799025292,0.750695851466755
64800,15.4806570871902,0.0446290737090752,0.382222700709026,0.116761965279111,0.907048684837708,0.955645416231233
256949,52.3525781453763,-0.382231379917903,0.393053929877809,-0.972465483392392,0.330819028431438,0.556528603357815
129080,21.531145754256,-0.68986887392561,0.477684835497926,-1.44419253587255,0.148684823924622,0.340903605089501
83715,67.8391365263278,-2.47016506309046,0.558255996633758,-4.42478912539295,9.65365347172892e-06,0.000157910298266994
138428,30.1292054646226,-0.749945080186724,0.398986454669281,-1.8796254143724,0.0601591471020381,0.183880653636608
1579,169.731695642047,-4.31412491880816,0.641343992244481,-6.72669420931226,1.73560948634451e-11,1.12356153729208e-09
91582,9.90370244565036,0.170706722015613,0.38843782147872,0.439469877999417,0.660321103422405,0.820711766055295
285382,16.0248918164025,1.06853869373595,0.380958733121127,2.80486730145704,0.00503372986835803,0.0286889155786319
7003,105.671431399473,-0.110851132856488,0.183698675876876,-0.603440021150649,0.546216005001217,0.743992613071135
5333,33.2037933296944,-0.727321599282218,0.337656277498958,-2.15402954942682,0.0312378546627072,0.117712333166116
957,200.480866541064,-1.39113987056099,0.375568225934,-3.70409362267365,0.000212147901724181,0.00216953636606756
4286,201.295059165404,-0.0881083681927842,0.266700996232742,-0.330363851044241,0.741125052288075,0.870374826082624
4673,1030.20538369261,0.827396093765715,0.288807405010776,2.86487146593365,0.00417178537494019,0.0247743758051403
152100,211.862009080748,0.188390638380034,0.218794219869926,0.861040289327722,0.389215853604564,0.612709150592915
130574,18.0722510941043,-1.14651978890519,0.361668610626865,-3.17008375959964,0.00152395001049601,0.0110393235864613
1645,35.223278554585,-0.327051466898513,0.395297598654017,-0.82735505606945,0.40803584667318,0.629200444914912
27022,164.563738254111,-0.291984978352467,0.656494661676439,-0.44476367501123,0.656490547868582,0.817871848125311
374955,48.2298630029062,-0.732865525397504,0.39034256439696,-1.87749323861134,0.0604505231739753,0.184524684172517
55182,330.090312171119,0.207935972080964,0.280321315260179,0.741777241905307,0.458222311417198,0.672654080852458
57698,279.69514340094,0.197785473524121,0.188859482774756,1.04726260295868,0.294978479009191,0.519743824100929
730098,32.9726506450502,-0.328922058702629,0.361371135693759,-0.910205675589353,0.362714051547523,0.588194215223704
339327,23.1923897387053,0.0423755602406563,0.261697232142699,0.161925901522526,0.871364205519651,0.93896437290156
23270,193.381027880156,-0.640936115426124,0.343276633901445,-1.86711256208058,0.0618858705209137,0.187116476543076
2650,56.5288429797284,0.123742540557204,0.392665845706854,0.315134463335995,0.752659562664889,0.875826677803369
91404,68.2376985447087,-0.0852102314337211,0.267438148576454,-0.318616591863526,0.750017270207254,0.874903273805725
23048,96.0355203695892,0.238515329464935,0.238612685091845,0.999591993079195,0.317507999604166,0.543055805903237
79659,74.2645481953044,-0.511940909057974,0.348192297141216,-1.47028212071661,0.141485361345014,0.330060360207202
81557,38.4274005203083,-0.282575851102936,0.500512128046021,-0.564573434426255,0.572363938755897,0.762263240707029
4059,225.033864387479,-2.02832067433084,0.354928623107072,-5.71472837714459,1.09879391540821e-08,4.02129271868328e-07
